ts,lat,lon,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2020-07-12 12:11,1.313,103.85,0.341,0.711,9,-4.137,1,0.0358,0.0129,0.0,0.114,0.23,168.006,4
2020-07-13 00:11,1.334,103.778,0.475,0.881,7,-1.846,1,0.0407,0.033,0.0,0.0513,0.582,180.05,4
2020-07-13 00:36,1.327,103.736,0.316,0.807,5,-3.345,0,0.0382,0.0101,0.0,0.23,0.33,102.333,3
2020-07-13 10:53,1.311,103.857,0.478,0.537,5,-6.804,1,0.208,0.104,0.000374,0.0958,0.37,99.473,4
2020-07-13 11:09,1.313,103.852,0.436,0.797,2,-4.879,1,0.0304,0.000427,0.0,0.291,0.558,85.982,4
2020-07-13 23:56,1.314,103.838,0.47,0.658,7,-4.433,1,0.0306,0.00745,0.0,0.08,0.265,149.944,4
2020-07-17 10:11,1.311,103.856,0.469,0.343,4,-10.608,1,0.0381,0.881,0.000118,0.0735,0.22,93.276,4
2020-07-17 10:16,1.308,103.857,0.354,0.884,0,-3.073,0,0.0472,0.00098,2.88e-06,0.231,0.286,94.955,4
2020-07-18 12:16,1.317,103.85,0.354,0.884,0,-3.073,0,0.0472,0.00098,2.88e-06,0.231,0.286,94.955,4
2020-07-19 12:33,1.313,103.85,0.599,0.565,1,-6.304,1,0.0265,0.227,4.32e-05,0.0984,0.142,134.125,4
2020-07-20 07:42,1.313,103.852,0.625,0.467,7,-9.418,0,0.0309,0.458,0.0207,0.0951,0.039,145.021,4
2020-07-20 07:50,1.313,103.85,0.935,0.616,6,-8.396,0,0.0524,0.069,0.00641,0.101,0.934,126.015,4
2020-07-21 12:02,1.312,103.849,0.45,0.25,10,-9.155,1,0.0353,0.815,5.94e-05,0.108,0.112,114.011,4
2020-07-23 07:47,1.312,103.853,0.54,0.799,8,-6.372,1,0.0503,0.0169,0.000644,0.122,0.184,114.957,4
2020-07-23 09:11,1.313,103.851,0.169,0.158,0,-13.924,1,0.0377,0.94,0.203,0.0893,0.0414,53.162,3
2020-07-23 10:03,1.313,103.852,0.68,0.704,11,-5.86,0,0.0339,0.0157,0.0,0.111,0.774,123.046,4
2020-07-24 09:05,1.35,103.874,0.639,0.765,11,-8.163,1,0.0311,0.00986,0.0,0.361,0.832,111.972,4
2020-07-27 01:34,1.326,103.866,0.354,0.884,0,-3.073,0,0.0472,0.00098,2.88e-06,0.231,0.286,94.955,4
2020-07-27 03:06,1.318,103.891,0.299,0.232,9,-9.545,1,0.0304,0.837,0.934,0.0753,0.128,68.832,4
2020-07-27 03:10,1.311,103.872,0.702,0.508,8,-7.105,1,0.035,0.144,0.0,0.108,0.143,82.009,4
2020-07-27 03:33,1.302,103.798,0.283,0.153,7,-12.5,0,0.032,0.975,0.00133,0.186,0.0951,180.066,3
2020-07-27 06:02,1.316,103.765,0.579,0.428,0,-7.401,0,0.026,0.659,0.559,0.161,0.092,140.013,4
2020-07-27 06:05,1.313,103.775,0.715,0.348,0,-14.137,1,0.0476,0.938,0.923,0.644,0.177,74.987,4
2020-07-28 00:24,1.312,103.853,0.486,0.887,2,-4.183,1,0.0437,0.028,0.00206,0.096,0.605,144.184,4
2020-07-28 08:23,1.313,103.85,0.554,0.65,11,-4.514,0,0.0298,0.0923,0.0,0.212,0.219,120.014,4
2020-07-29 08:39,1.35,103.874,0.351,0.855,1,-4.965,1,0.212,0.0194,0.0,0.182,0.495,127.949,4
2020-07-30 07:53,1.312,103.876,0.516,0.62,4,-5.894,1,0.0325,0.266,0.0,0.116,0.148,145.067,4
2020-07-30 08:13,1.284,103.845,0.191,0.563,4,-7.472,1,0.0344,0.565,0.0061,0.17,0.0541,146.287,4
2020-07-30 08:38,1.288,103.812,0.519,0.874,10,-4.219,1,0.0389,0.144,0.0016,0.0548,0.166,145.944,4
2020-07-30 09:01,1.286,103.81,0.57,0.763,1,-4.137,1,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088,4
2020-08-02 12:24,1.316,103.851,0.467,0.781,10,-5.66,1,0.0506,0.00361,0.000268,0.142,0.112,139.927,4
2020-08-03 02:49,1.349,103.874,0.716,0.803,9,-7.435,1,0.127,0.438,0.0,0.09,0.464,150.023,4
2020-08-03 09:02,1.313,103.851,0.776,0.259,0,-8.447,1,0.183,0.645,0.966,0.0594,0.573,172.418,4
2020-08-04 11:05,1.313,103.852,0.362,0.207,11,-11.57,0,0.0296,0.903,0.0,0.115,0.156,149.662,3
2020-08-04 12:52,1.317,103.849,0.646,0.356,0,-10.804,1,0.0268,0.552,1.63e-06,0.0964,0.684,90.079,4
2020-08-08 08:51,1.312,103.855,0.295,0.532,6,-7.538,1,0.0435,0.099,0.897,0.133,0.0342,162.31,4
2020-08-08 10:34,1.313,103.852,0.579,0.428,0,-7.401,0,0.026,0.659,0.559,0.161,0.092,140.013,4
2020-08-08 12:21,1.312,103.848,0.467,0.781,10,-5.66,1,0.0506,0.00361,0.000268,0.142,0.112,139.927,4
2020-08-08 12:27,1.315,103.852,0.486,0.887,2,-4.183,1,0.0437,0.028,0.00206,0.096,0.605,144.184,4
2020-08-08 12:43,1.313,103.849,0.498,0.543,6,-4.376,1,0.0317,0.00278,1.17e-05,0.12,0.282,111.099,4
2020-08-10 12:07,1.316,103.851,0.295,0.532,6,-7.538,1,0.0435,0.099,0.897,0.133,0.0342,162.31,4
2020-08-11 06:02,1.353,103.686,0.467,0.781,10,-5.66,1,0.0506,0.00361,0.000268,0.142,0.112,139.927,4
2020-08-21 09:27,1.351,103.679,0.5,0.635,10,-7.53,1,0.0253,0.00648,0.00508,0.126,0.276,94.0,4
2020-08-22 07:41,1.313,103.852,0.541,0.808,11,-4.653,1,0.0557,0.435,0.000841,0.316,0.165,145.044,4
2020-08-22 14:27,1.339,103.705,0.5,0.635,10,-7.53,1,0.0253,0.00648,0.00508,0.126,0.276,94.0,4
2020-08-22 14:32,1.347,103.705,0.517,0.826,11,-3.816,1,0.0451,0.00471,0.000227,0.327,0.342,97.048,4
2020-08-23 14:59,1.349,103.69,0.535,0.499,0,-8.033,1,0.0397,0.395,1.31e-06,0.0768,0.162,123.593,4
2020-08-27 02:55,1.356,103.692,0.517,0.826,11,-3.816,1,0.0451,0.00471,0.000227,0.327,0.342,97.048,4
2020-08-27 15:29,1.348,103.677,0.368,0.333,10,-8.104,1,0.0322,0.128,1.84e-05,0.379,0.0861,144.347,4
2020-08-29 05:11,1.351,103.682,0.579,0.63,1,-13.648,1,0.0657,0.0107,0.0937,0.155,0.228,139.97,4
2020-08-29 05:16,1.349,103.682,0.676,0.444,0,-9.554,1,0.329,0.155,0.166,0.108,0.28,139.928,4
2020-08-29 15:18,1.353,103.682,0.746,0.884,10,-4.354,0,0.0677,0.0323,0.434,0.113,0.651,167.09,4
2020-08-29 15:24,1.348,103.677,0.746,0.884,10,-4.354,0,0.0677,0.0323,0.434,0.113,0.651,167.09,4
2020-08-29 15:29,1.346,103.679,0.667,0.594,2,-8.698,1,0.0719,0.287,1.22e-06,0.108,0.216,160.014,4
2020-08-29 15:29,1.347,103.678,0.667,0.594,2,-8.698,1,0.0719,0.287,1.22e-06,0.108,0.216,160.014,4
2020-08-29 15:32,1.343,103.679,0.924,0.461,6,-11.391,1,0.0645,0.603,0.0,0.0835,0.762,140.109,4
2020-08-29 15:43,1.344,103.688,0.784,0.596,0,-6.737,0,0.0707,0.0196,0.00054,0.102,0.273,95.0,4
2020-08-29 16:00,1.355,103.688,0.697,0.362,6,-12.477,0,0.0367,0.424,0.678,0.123,0.358,137.973,4
2020-08-30 02:06,1.351,103.686,0.569,0.592,1,-6.765,1,0.0265,0.0812,0.00537,0.0644,0.381,89.999,4
2020-08-30 02:22,1.339,103.706,0.514,0.437,5,-9.165,1,0.0283,0.586,0.497,0.558,0.473,130.479,4
2020-08-30 02:33,1.338,103.739,0.301,0.445,4,-9.621,1,0.0308,0.254,0.888,0.176,0.0368,102.053,4
2020-09-03 15:53,1.351,103.68,0.329,0.179,5,-11.589,1,0.0299,0.933,5.04e-06,0.115,0.255,154.175,4
2020-09-03 16:03,1.342,103.679,0.547,0.303,6,-11.395,1,0.034,0.926,0.16,0.11,0.229,119.803,4
2020-09-12 03:20,1.339,103.706,0.66,0.631,0,-6.464,1,0.0764,0.386,0.0,0.16,0.416,138.007,3
2020-09-12 05:15,1.313,103.85,0.606,0.196,1,-11.652,1,0.0553,0.908,0.0,0.348,0.391,100.873,4
2020-09-12 08:25,1.313,103.853,0.721,0.582,2,-8.251,1,0.0411,0.315,0.000559,0.065,0.487,100.083,4
2020-09-12 09:37,1.342,103.733,0.606,0.196,1,-11.652,1,0.0553,0.908,0.0,0.348,0.391,100.873,4
2020-09-12 13:55,1.342,103.679,0.543,0.668,3,-7.713,1,0.0533,0.00359,0.0,0.0807,0.335,111.936,4
2020-09-12 14:02,1.341,103.684,0.721,0.582,2,-8.251,1,0.0411,0.315,0.000559,0.065,0.487,100.083,4
2020-09-12 14:33,1.355,103.688,0.606,0.196,1,-11.652,1,0.0553,0.908,0.0,0.348,0.391,100.873,4
2020-09-12 14:36,1.355,103.684,0.721,0.582,2,-8.251,1,0.0411,0.315,0.000559,0.065,0.487,100.083,4
2020-09-12 14:36,1.355,103.685,0.721,0.582,2,-8.251,1,0.0411,0.315,0.000559,0.065,0.487,100.083,4
2020-09-12 14:41,1.355,103.684,0.552,0.65,1,-7.199,1,0.128,0.422,0.000275,0.372,0.316,167.788,4
2020-09-14 08:56,1.351,103.681,0.445,0.433,0,-7.499,1,0.0335,0.71,0.0,0.122,0.39,184.934,3
2020-09-14 09:11,1.353,103.683,0.543,0.668,3,-7.713,1,0.0533,0.00359,0.0,0.0807,0.335,111.936,4
2020-09-15 10:25,1.355,103.684,0.439,0.173,4,-13.79,0,0.0452,0.874,0.0,0.117,0.27,130.28,4
2020-09-15 10:29,1.355,103.685,0.63,0.649,7,-7.173,1,0.027,0.125,0.068,0.0791,0.56,103.028,4
2020-09-16 05:40,1.347,103.682,0.41,0.306,7,-10.009,1,0.037,0.699,0.0,0.389,0.243,130.656,4
2020-09-16 05:40,1.348,103.682,0.41,0.306,7,-10.009,1,0.037,0.699,0.0,0.389,0.243,130.656,4
2020-09-23 10:26,1.348,103.68,0.566,0.586,11,-7.726,1,0.0372,0.0171,0.0,0.202,0.428,147.942,4
2020-09-23 14:53,1.352,103.681,0.566,0.586,11,-7.726,1,0.0372,0.0171,0.0,0.202,0.428,147.942,4
2020-09-24 14:27,1.347,103.678,0.689,0.57,5,-6.728,0,0.0419,0.04,0.0,0.106,0.524,94.061,4
2020-09-24 14:45,1.34,103.68,0.662,0.449,3,-7.258,1,0.0883,0.553,0.0,0.201,0.205,73.973,4
2020-09-24 14:53,1.346,103.688,0.773,0.494,1,-6.855,0,0.06,0.536,0.000274,0.0243,0.566,90.001,4
2020-09-28 07:50,1.311,103.779,0.603,0.688,5,-7.846,1,0.0374,0.216,1.74e-05,0.123,0.325,147.962,4
2020-09-28 08:07,1.339,103.706,0.64,0.577,5,-6.883,0,0.0371,0.499,9.77e-06,0.0815,0.22,119.929,4
2020-09-28 08:14,1.34,103.705,0.752,0.494,0,-8.18,1,0.0559,0.432,0.0,0.0869,0.227,117.901,4
2020-09-28 14:35,1.35,103.677,0.466,0.41,0,-8.996,1,0.0398,0.632,4.45e-06,0.242,0.16,149.823,3
2020-09-28 14:50,1.343,103.686,0.316,0.164,3,-14.831,1,0.0419,0.869,0.0,0.125,0.125,71.035,4
2020-09-28 14:55,1.345,103.689,0.368,0.197,7,-14.247,1,0.0373,0.911,1.27e-06,0.121,0.172,118.924,4
2020-09-28 15:10,1.355,103.684,0.382,0.656,2,-4.553,1,0.0339,0.00636,0.0611,0.14,0.0922,139.818,4
2020-10-03 03:07,1.357,103.696,0.326,0.66,9,-6.68,1,0.0674,0.552,0.0,0.264,0.471,78.29,4
2020-10-03 12:16,1.316,103.85,0.643,0.308,6,-9.657,1,0.0318,0.827,0.0,0.242,0.3,94.977,4
2020-10-03 12:23,1.314,103.846,0.605,0.222,7,-11.761,1,0.0313,0.886,0.000241,0.111,0.167,108.039,4
2020-10-03 12:27,1.312,103.848,0.644,0.194,9,-16.476,1,0.0378,0.95,0.00887,0.109,0.0882,129.927,4
2020-10-04 09:13,1.339,103.706,0.312,0.445,9,-8.067,1,0.033,0.461,1.51e-05,0.851,0.0731,102.906,4
2020-10-04 09:30,1.34,103.704,0.603,0.688,5,-7.846,1,0.0374,0.216,1.74e-05,0.123,0.325,147.962,4
2020-10-04 09:30,1.339,103.705,0.603,0.688,5,-7.846,1,0.0374,0.216,1.74e-05,0.123,0.325,147.962,4
2020-10-04 09:39,1.355,103.698,0.566,0.586,11,-7.726,1,0.0372,0.0171,0.0,0.202,0.428,147.942,4
2020-10-04 15:16,1.346,103.689,0.645,0.324,2,-12.177,1,0.0759,0.443,0.14,0.127,0.32,164.095,4
2020-10-04 15:31,1.354,103.683,0.418,0.356,9,-10.458,1,0.0297,0.818,0.0381,0.135,0.225,169.881,4
2020-10-04 15:31,1.354,103.684,0.418,0.356,9,-10.458,1,0.0297,0.818,0.0381,0.135,0.225,169.881,4
2020-10-06 07:07,1.351,103.681,0.312,0.445,9,-8.067,1,0.033,0.461,1.51e-05,0.851,0.0731,102.906,4
2020-10-10 04:05,1.348,103.68,0.754,0.633,5,-5.616,1,0.0709,0.162,0.000578,0.141,0.596,80.016,4
2020-10-10 04:28,1.339,103.706,0.459,0.143,9,-13.452,1,0.0391,0.906,1.39e-06,0.177,0.2,115.855,4
2020-10-10 04:55,1.334,103.741,0.59,0.597,0,-7.183,1,0.0527,0.499,0.0,0.175,0.313,121.843,4
2020-10-10 04:58,1.333,103.74,0.781,0.212,2,-13.018,1,0.0366,0.671,0.000199,0.11,0.26,111.016,3
2020-10-10 05:16,1.334,103.742,0.754,0.633,5,-5.616,1,0.0709,0.162,0.000578,0.141,0.596,80.016,4
2020-10-10 05:40,1.351,103.703,0.459,0.143,9,-13.452,1,0.0391,0.906,1.39e-06,0.177,0.2,115.855,4
2020-10-12 09:23,1.352,103.681,0.365,0.574,4,-7.542,1,0.145,0.232,0.0,0.186,0.406,179.588,4
2020-10-14 11:21,1.356,103.687,0.544,0.219,4,-11.225,1,0.0375,0.861,1.89e-06,0.11,0.302,164.124,4
2020-10-15 05:41,1.348,103.681,0.663,0.333,6,-6.941,0,0.0306,0.777,0.0,0.154,0.187,119.772,4
2020-10-16 09:16,1.353,103.682,0.352,0.731,0,-6.408,1,0.0368,0.158,0.000342,0.125,0.373,170.027,4
2020-10-16 09:31,1.352,103.7,0.41,0.38,7,-8.2,1,0.0287,0.648,0.0,0.0878,0.0611,129.488,4
2020-10-24 12:31,1.356,103.686,0.31,0.622,8,-5.866,1,0.037,0.293,1.05e-05,0.0936,0.339,81.965,4
2020-10-25 12:57,1.35,103.677,0.352,0.731,0,-6.408,1,0.0368,0.158,0.000342,0.125,0.373,170.027,4
2020-10-27 16:06,1.343,103.685,0.654,0.301,9,-10.777,1,0.0253,0.758,1.93e-06,0.107,0.595,97.529,4
2020-10-27 16:29,1.355,103.684,0.415,0.512,6,-7.932,1,0.0298,0.364,0.000256,0.113,0.2,90.019,4
2020-10-29 01:45,1.354,103.687,0.654,0.301,9,-10.777,1,0.0253,0.758,1.93e-06,0.107,0.595,97.529,4
2020-10-29 04:16,1.356,103.693,0.431,0.525,3,-12.151,1,0.0315,0.427,0.897,0.323,0.184,80.007,4
2020-10-29 14:59,1.347,103.678,0.431,0.525,3,-12.151,1,0.0315,0.427,0.897,0.323,0.184,80.007,4
2020-10-29 15:04,1.342,103.679,0.386,0.899,4,-3.801,1,0.0471,6.36e-05,0.37,0.351,0.46,125.087,4
2020-11-02 15:05,1.349,103.689,0.43,0.238,9,-12.133,1,0.0305,0.797,4.09e-05,0.114,0.286,86.714,4
2020-11-02 15:12,1.355,103.688,0.43,0.238,9,-12.133,1,0.0305,0.797,4.09e-05,0.114,0.286,86.714,4
2020-11-02 15:16,1.354,103.682,0.606,0.196,1,-11.652,1,0.0553,0.908,0.0,0.348,0.391,100.873,4
2020-11-05 14:39,1.35,103.678,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,4
2020-11-05 14:39,1.334,103.663,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,4
2020-11-05 14:43,1.355,103.684,0.637,0.73,5,-5.38,0,0.0874,0.323,0.0,0.0981,0.732,93.867,4
2020-11-05 14:44,1.334,103.709,0.637,0.73,5,-5.38,0,0.0874,0.323,0.0,0.0981,0.732,93.867,4
2020-11-05 14:52,1.334,103.709,0.684,0.455,5,-8.216,1,0.0307,0.215,1.08e-06,0.263,0.487,97.956,4
2020-11-08 08:01,1.353,103.683,0.715,0.71,4,-9.504,1,0.432,0.445,0.000284,0.103,0.526,162.043,4
2020-11-10 12:51,1.349,103.676,0.627,0.592,6,-5.977,1,0.314,0.126,0.0,0.111,0.462,167.882,4
2020-11-10 13:18,1.349,103.69,0.627,0.592,6,-5.977,1,0.314,0.126,0.0,0.111,0.462,167.882,4
2020-11-10 13:23,1.354,103.689,0.269,0.232,1,-8.704,0,0.0316,0.807,2.21e-06,0.116,0.24,109.591,3
2020-11-11 15:20,1.341,103.683,0.716,0.729,5,-6.313,1,0.117,0.0991,0.0,0.0842,0.276,131.975,4
2020-11-11 15:23,1.343,103.686,0.627,0.592,6,-5.977,1,0.314,0.126,0.0,0.111,0.462,167.882,4
2020-11-11 15:26,1.346,103.689,0.374,0.344,2,-11.94,1,0.0304,0.355,0.0,0.0966,0.216,106.415,5
2020-11-11 15:37,1.356,103.686,0.402,0.778,2,-3.799,1,0.0621,0.00571,0.0,0.0983,0.454,166.301,3
2020-11-13 08:46,1.34,103.705,0.679,0.657,6,-6.222,1,0.0423,0.0219,0.0,0.295,0.363,86.984,4
2020-11-17 15:12,1.355,103.684,0.354,0.449,6,-7.442,1,0.0365,0.325,0.0394,0.113,0.0641,112.941,3
2020-11-18 15:18,1.347,103.679,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,4
2020-11-18 15:18,1.347,103.678,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,4
2020-11-18 15:29,1.351,103.678,0.567,0.465,1,-7.581,1,0.0432,0.69,0.0,0.102,0.287,137.92,4
2020-11-18 15:51,1.353,103.689,0.548,0.554,9,-6.408,1,0.0587,0.283,0.0,0.0708,0.382,79.918,4
2020-11-20 15:01,1.348,103.677,0.483,0.601,3,-5.36,1,0.0295,0.0205,0.0,0.138,0.279,127.97,4
2020-11-20 15:27,1.351,103.679,0.59,0.439,4,-4.87,1,0.0301,0.897,1.14e-06,0.211,0.295,77.988,4
2020-11-20 15:27,1.353,103.682,0.59,0.439,4,-4.87,1,0.0301,0.897,1.14e-06,0.211,0.295,77.988,4
2020-11-25 13:43,1.35,103.677,0.533,0.454,2,-8.366,1,0.161,0.456,0.0,0.237,0.203,148.177,4
2020-11-25 13:58,1.353,103.683,0.619,0.294,2,-13.019,1,0.0305,0.83,5.18e-05,0.103,0.311,100.075,4
2020-11-26 15:50,1.351,103.68,0.547,0.341,3,-5.537,1,0.0297,0.82,0.0,0.115,0.398,82.109,4
2020-11-26 16:00,1.351,103.679,0.627,0.592,6,-5.977,1,0.314,0.126,0.0,0.111,0.462,167.882,4
2020-11-26 16:03,1.353,103.682,0.533,0.454,2,-8.366,1,0.161,0.456,0.0,0.237,0.203,148.177,4
2020-11-26 16:08,1.355,103.688,0.513,0.563,1,-8.689,1,0.0338,0.0701,1.62e-06,0.0956,0.217,160.051,4
2020-11-26 16:17,1.351,103.69,0.47,0.696,9,-4.749,1,0.104,0.0659,3.85e-05,0.0962,0.802,169.976,4
2020-11-26 16:17,1.35,103.69,0.47,0.696,9,-4.749,1,0.104,0.0659,3.85e-05,0.0962,0.802,169.976,4
2020-11-26 16:22,1.356,103.686,0.685,0.9,5,-4.626,0,0.151,0.137,0.0,0.2,0.779,111.991,4
2020-11-26 16:25,1.355,103.684,0.603,0.509,1,-6.824,1,0.0312,0.371,2.66e-05,0.0627,0.572,136.592,4
2020-11-27 05:29,1.351,103.686,0.47,0.696,9,-4.749,1,0.104,0.0659,3.85e-05,0.0962,0.802,169.976,4
2020-11-27 05:47,1.341,103.704,0.731,0.563,1,-7.62,1,0.0381,0.0551,0.0605,0.0571,0.611,117.7,4
2020-11-27 05:55,1.339,103.706,0.824,0.484,11,-9.725,1,0.0668,0.0102,0.00381,0.0327,0.843,99.159,4
2020-11-27 14:55,1.313,103.85,0.795,0.576,6,-4.971,1,0.0289,0.0787,1.01e-05,0.121,0.847,111.975,4
2020-11-27 15:58,1.313,103.85,0.845,0.636,11,-5.939,1,0.207,0.209,0.0,0.0916,0.266,91.017,4
2020-11-28 06:20,1.311,103.854,0.525,0.551,4,-9.131,1,0.0341,0.000297,0.0124,0.0789,0.575,128.055,4
2020-11-28 06:20,1.312,103.853,0.525,0.551,4,-9.131,1,0.0341,0.000297,0.0124,0.0789,0.575,128.055,4
2020-11-28 06:29,1.308,103.857,0.452,0.834,11,-4.657,1,0.0967,0.0417,0.00036,0.119,0.514,142.088,4
2020-11-28 06:29,1.308,103.857,0.452,0.834,11,-4.657,1,0.0967,0.0417,0.00036,0.119,0.514,142.088,4
2020-11-28 06:32,1.307,103.856,0.664,0.404,1,-11.294,0,0.0313,0.0203,0.417,0.093,0.0784,107.003,4
2020-11-28 07:44,1.311,103.857,0.731,0.662,9,-11.58,0,0.255,0.568,0.00102,0.22,0.432,89.927,4
2020-11-28 07:54,1.313,103.85,0.672,0.84,6,-7.365,1,0.0408,0.0737,0.000742,0.0607,0.925,162.944,4
2020-11-28 12:29,1.313,103.852,0.695,0.565,10,-5.806,1,0.0382,0.417,3.69e-05,0.0979,0.302,67.992,4
2020-11-28 16:28,1.35,103.677,0.731,0.563,1,-7.62,1,0.0381,0.0551,0.0605,0.0571,0.611,117.7,4
2020-11-28 16:42,1.351,103.689,0.472,0.828,4,-3.477,1,0.0353,0.0102,0.00299,0.226,0.388,86.976,4
2020-11-28 17:08,1.353,103.683,0.47,0.696,9,-4.749,1,0.104,0.0659,3.85e-05,0.0962,0.802,169.976,4
2020-11-29 07:00,1.353,103.683,0.692,0.452,6,-8.18,1,0.116,0.0358,0.0,0.157,0.623,184.876,4
2020-11-30 13:41,1.353,103.683,0.789,0.688,1,-7.029,1,0.049,0.0335,0.0633,0.0803,0.514,122.957,4
2020-11-30 16:23,1.351,103.678,0.789,0.688,1,-7.029,1,0.049,0.0335,0.0633,0.0803,0.514,122.957,4
2020-11-30 16:54,1.356,103.687,0.558,0.757,5,-4.894,1,0.0378,0.151,0.0,0.0957,0.645,92.192,4
2020-11-30 16:54,1.355,103.688,0.558,0.757,5,-4.894,1,0.0378,0.151,0.0,0.0957,0.645,92.192,4
2020-11-30 16:59,1.355,103.684,0.627,0.592,6,-5.977,1,0.314,0.126,0.0,0.111,0.462,167.882,4
2020-12-07 03:11,1.313,103.852,0.842,0.391,7,-12.917,1,0.177,0.293,0.529,0.112,0.41,89.995,4
2020-12-07 16:33,1.34,103.682,0.731,0.563,1,-7.62,1,0.0381,0.0551,0.0605,0.0571,0.611,117.7,4
2020-12-07 16:53,1.356,103.686,0.352,0.731,0,-6.408,1,0.0368,0.158,0.000342,0.125,0.373,170.027,4
2020-12-07 17:00,1.354,103.682,0.603,0.688,5,-7.846,1,0.0374,0.216,1.74e-05,0.123,0.325,147.962,4
2020-12-08 15:00,1.351,103.677,0.464,0.13,2,-12.048,1,0.0313,0.912,0.000211,0.104,0.0618,74.096,4
2020-12-08 15:09,1.356,103.686,0.352,0.731,0,-6.408,1,0.0368,0.158,0.000342,0.125,0.373,170.027,4
2020-12-08 15:13,1.354,103.689,0.663,0.333,6,-6.941,0,0.0306,0.777,0.0,0.154,0.187,119.772,4
2020-12-08 15:34,1.353,103.682,0.41,0.306,7,-10.009,1,0.037,0.699,0.0,0.389,0.243,130.656,4
2020-12-08 15:34,1.353,103.682,0.41,0.306,7,-10.009,1,0.037,0.699,0.0,0.389,0.243,130.656,4
2020-12-09 07:12,1.347,103.677,0.752,0.494,0,-8.18,1,0.0559,0.432,0.0,0.0869,0.227,117.901,4
2020-12-09 08:36,1.289,103.818,0.464,0.13,2,-12.048,1,0.0313,0.912,0.000211,0.104,0.0618,74.096,4
2020-12-09 08:48,1.289,103.809,0.714,0.549,9,-8.279,1,0.172,0.0494,0.0,0.226,0.414,143.906,4
2020-12-09 09:29,1.289,103.818,0.464,0.13,2,-12.048,1,0.0313,0.912,0.000211,0.104,0.0618,74.096,4
2020-12-09 09:56,1.344,103.721,0.5,0.635,10,-7.53,1,0.0253,0.00648,0.00508,0.126,0.276,94.0,4
2020-12-09 10:42,1.339,103.706,0.705,0.449,4,-7.391,1,0.0393,0.15,0.0,0.0873,0.239,78.057,4
2020-12-09 10:42,1.34,103.705,0.705,0.449,4,-7.391,1,0.0393,0.15,0.0,0.0873,0.239,78.057,4
2020-12-09 10:42,1.356,103.689,0.705,0.449,4,-7.391,1,0.0393,0.15,0.0,0.0873,0.239,78.057,4
2020-12-09 10:42,1.354,103.683,0.705,0.449,4,-7.391,1,0.0393,0.15,0.0,0.0873,0.239,78.057,4
2020-12-09 10:42,1.35,103.703,0.705,0.449,4,-7.391,1,0.0393,0.15,0.0,0.0873,0.239,78.057,4
2020-12-09 10:42,1.353,103.682,0.705,0.449,4,-7.391,1,0.0393,0.15,0.0,0.0873,0.239,78.057,4
2020-12-09 10:42,1.339,103.706,0.464,0.13,2,-12.048,1,0.0313,0.912,0.000211,0.104,0.0618,74.096,4
2020-12-09 10:42,1.34,103.705,0.464,0.13,2,-12.048,1,0.0313,0.912,0.000211,0.104,0.0618,74.096,4
2020-12-09 10:42,1.356,103.689,0.464,0.13,2,-12.048,1,0.0313,0.912,0.000211,0.104,0.0618,74.096,4
2020-12-09 10:42,1.354,103.683,0.464,0.13,2,-12.048,1,0.0313,0.912,0.000211,0.104,0.0618,74.096,4
2020-12-09 10:42,1.35,103.703,0.464,0.13,2,-12.048,1,0.0313,0.912,0.000211,0.104,0.0618,74.096,4
2020-12-09 10:42,1.353,103.682,0.464,0.13,2,-12.048,1,0.0313,0.912,0.000211,0.104,0.0618,74.096,4
2020-12-09 10:42,1.339,103.706,0.431,0.525,3,-12.151,1,0.0315,0.427,0.897,0.323,0.184,80.007,4
2020-12-09 10:42,1.34,103.705,0.431,0.525,3,-12.151,1,0.0315,0.427,0.897,0.323,0.184,80.007,4
2020-12-09 10:42,1.356,103.689,0.431,0.525,3,-12.151,1,0.0315,0.427,0.897,0.323,0.184,80.007,4
2020-12-09 10:42,1.354,103.683,0.431,0.525,3,-12.151,1,0.0315,0.427,0.897,0.323,0.184,80.007,4
2020-12-09 10:42,1.35,103.703,0.431,0.525,3,-12.151,1,0.0315,0.427,0.897,0.323,0.184,80.007,4
2020-12-09 10:42,1.353,103.682,0.431,0.525,3,-12.151,1,0.0315,0.427,0.897,0.323,0.184,80.007,4
2020-12-09 10:42,1.339,103.706,0.656,0.5,11,-9.684,1,0.0346,0.788,0.0,0.109,0.346,111.945,4
2020-12-09 10:42,1.34,103.705,0.656,0.5,11,-9.684,1,0.0346,0.788,0.0,0.109,0.346,111.945,4
2020-12-09 10:42,1.356,103.689,0.656,0.5,11,-9.684,1,0.0346,0.788,0.0,0.109,0.346,111.945,4
2020-12-09 10:42,1.354,103.683,0.656,0.5,11,-9.684,1,0.0346,0.788,0.0,0.109,0.346,111.945,4
2020-12-09 10:42,1.35,103.703,0.656,0.5,11,-9.684,1,0.0346,0.788,0.0,0.109,0.346,111.945,4
